Handle,Title,Namespace,Key,Type,Value,Source Field,Import Notes
maghaz-chilgoza-half-roast,Maghaz Chilgoza Half Roast,custom,use_cases,list.single_line_text_field,"[""Clean snacking"",""Tea-time serving"",""Breakfast bowls"",""Desserts"",""Premium gifting""]",useCases,
maghaz-chilgoza-half-roast,Maghaz Chilgoza Half Roast,custom,benefits,list.single_line_text_field,"[""Naturally satisfying texture"",""Family serving value"",""Premium pantry appeal""]",benefits,
maghaz-chilgoza-half-roast,Maghaz Chilgoza Half Roast,custom,usage,multi_line_text_field,"Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.",usage,
maghaz-chilgoza-half-roast,Maghaz Chilgoza Half Roast,custom,precautions,multi_line_text_field,"Contains tree nuts and may not suit customers with nut allergies. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
maghaz-chilgoza-half-roast,Maghaz Chilgoza Half Roast,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
maghaz-chilgoza-half-roast,Maghaz Chilgoza Half Roast,custom,faqs,json,"[{""q"":""What is Maghaz Chilgoza Half Roast?"",""a"":""Maghaz Chilgoza Half Roast is a Morganics nuts product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Maghaz Chilgoza Half Roast?"",""a"":""Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.""},{""q"":""How should I store Maghaz Chilgoza Half Roast?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Maghaz Chilgoza Half Roast a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
maghaz-chilgoza-half-roast,Maghaz Chilgoza Half Roast,custom,keywords,multi_line_text_field,"Maghaz Chilgoza Half Roast, مغز چلغوزہ ہاف روسٹ, Morganics Maghaz Chilgoza Half Roast, Maghaz Chilgoza Half Roast Pakistan, buy Maghaz Chilgoza Half Roast online, Maghaz Chilgoza Half Roast price in Pakistan, Nuts, Ajwa Dates, Honey, Daliya Oats, Mixed Dried Fruits",keywords,
maghaz-chilgoza-half-roast,Maghaz Chilgoza Half Roast,custom,aliases,list.single_line_text_field,"[""Maghaz Chilgoza Half Roast"",""مغز چلغوزہ ہاف روسٹ""]",aliases,
maghaz-chilgoza-half-roast,Maghaz Chilgoza Half Roast,custom,pairing_ideas,list.single_line_text_field,"[""Ajwa Dates"",""Honey"",""Daliya Oats"",""Mixed Dried Fruits""]",pairingIdeas,
maghaz-chilgoza-half-roast,Maghaz Chilgoza Half Roast,custom,source_id,single_line_text_field,maghaz-chilgoza,id,
maghaz-chilgoza-half-roast,Maghaz Chilgoza Half Roast,custom,source_sku,single_line_text_field,CHIL-100,sku,
maghaz-akhrot,Maghaz Akhrot,custom,urdu_name,single_line_text_field,مغز اخروٹ,urduName/urduTitle,
maghaz-akhrot,Maghaz Akhrot,custom,urdu_title,single_line_text_field,مغز اخروٹ,urduTitle,
maghaz-akhrot,Maghaz Akhrot,custom,short_description,multi_line_text_field,"Maghaz Akhrot is a Morganics nuts item for clean snacking, tea-time serving, breakfast bowls, desserts and premium gifting, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
maghaz-akhrot,Maghaz Akhrot,custom,use_cases,list.single_line_text_field,"[""Clean snacking"",""Tea-time serving"",""Breakfast bowls"",""Desserts"",""Premium gifting""]",useCases,
maghaz-akhrot,Maghaz Akhrot,custom,benefits,list.single_line_text_field,"[""Naturally satisfying texture"",""Family serving value"",""Premium pantry appeal""]",benefits,
maghaz-akhrot,Maghaz Akhrot,custom,usage,multi_line_text_field,"Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.",usage,
maghaz-akhrot,Maghaz Akhrot,custom,precautions,multi_line_text_field,"Contains tree nuts and may not suit customers with nut allergies. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
maghaz-akhrot,Maghaz Akhrot,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
maghaz-akhrot,Maghaz Akhrot,custom,faqs,json,"[{""q"":""What is Maghaz Akhrot?"",""a"":""Maghaz Akhrot is a Morganics nuts product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Maghaz Akhrot?"",""a"":""Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.""},{""q"":""How should I store Maghaz Akhrot?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Maghaz Akhrot a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
maghaz-akhrot,Maghaz Akhrot,custom,keywords,multi_line_text_field,"Maghaz Akhrot, مغز اخروٹ, Morganics Maghaz Akhrot, Maghaz Akhrot Pakistan, buy Maghaz Akhrot online, Maghaz Akhrot price in Pakistan, Nuts, Ajwa Dates, Honey, Daliya Oats, Mixed Dried Fruits",keywords,
maghaz-akhrot,Maghaz Akhrot,custom,aliases,list.single_line_text_field,"[""Maghaz Akhrot"",""مغز اخروٹ""]",aliases,
maghaz-akhrot,Maghaz Akhrot,custom,pairing_ideas,list.single_line_text_field,"[""Ajwa Dates"",""Honey"",""Daliya Oats"",""Mixed Dried Fruits""]",pairingIdeas,
maghaz-akhrot,Maghaz Akhrot,custom,source_id,single_line_text_field,maghaz-akhrot-walnut,id,
maghaz-akhrot,Maghaz Akhrot,custom,source_sku,single_line_text_field,WAL-250,sku,
pecan-nuts,Pecan Nuts,custom,urdu_name,single_line_text_field,پیکن نٹس,urduName/urduTitle,
pecan-nuts,Pecan Nuts,custom,urdu_title,single_line_text_field,پیکن نٹس,urduTitle,
pecan-nuts,Pecan Nuts,custom,short_description,multi_line_text_field,"Pecan Nuts is a Morganics nuts item for clean snacking, tea-time serving, breakfast bowls, desserts and premium gifting, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
pecan-nuts,Pecan Nuts,custom,use_cases,list.single_line_text_field,"[""Clean snacking"",""Tea-time serving"",""Breakfast bowls"",""Desserts"",""Premium gifting""]",useCases,
pecan-nuts,Pecan Nuts,custom,benefits,list.single_line_text_field,"[""Naturally satisfying texture"",""Family serving value"",""Premium pantry appeal""]",benefits,
pecan-nuts,Pecan Nuts,custom,usage,multi_line_text_field,"Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.",usage,
pecan-nuts,Pecan Nuts,custom,precautions,multi_line_text_field,"Contains tree nuts and may not suit customers with nut allergies. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
pecan-nuts,Pecan Nuts,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
pecan-nuts,Pecan Nuts,custom,faqs,json,"[{""q"":""What is Pecan Nuts?"",""a"":""Pecan Nuts is a Morganics nuts product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Pecan Nuts?"",""a"":""Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.""},{""q"":""How should I store Pecan Nuts?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Pecan Nuts a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
pecan-nuts,Pecan Nuts,custom,keywords,multi_line_text_field,"Pecan Nuts, پیکن نٹس, Morganics Pecan Nuts, Pecan Nuts Pakistan, buy Pecan Nuts online, Pecan Nuts price in Pakistan, Nuts, Ajwa Dates, Honey, Daliya Oats, Mixed Dried Fruits",keywords,
pecan-nuts,Pecan Nuts,custom,aliases,list.single_line_text_field,"[""Pecan Nuts"",""پیکن نٹس""]",aliases,
pecan-nuts,Pecan Nuts,custom,pairing_ideas,list.single_line_text_field,"[""Ajwa Dates"",""Honey"",""Daliya Oats"",""Mixed Dried Fruits""]",pairingIdeas,
pecan-nuts,Pecan Nuts,custom,source_id,single_line_text_field,pecan-nut,id,
pecan-nuts,Pecan Nuts,custom,source_sku,single_line_text_field,PEC-200,sku,
pecan-nuts,Pecan Nuts,custom,status_note,multi_line_text_field,Client said keep this off for now.,statusNote,
brazil-nuts,Brazil Nuts,custom,urdu_name,single_line_text_field,برازیل نٹس,urduName/urduTitle,
brazil-nuts,Brazil Nuts,custom,urdu_title,single_line_text_field,برازیل نٹس,urduTitle,
brazil-nuts,Brazil Nuts,custom,short_description,multi_line_text_field,"Brazil Nuts is a Morganics nuts item for clean snacking, tea-time serving, breakfast bowls, desserts and premium gifting, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
brazil-nuts,Brazil Nuts,custom,use_cases,list.single_line_text_field,"[""Clean snacking"",""Tea-time serving"",""Breakfast bowls"",""Desserts"",""Premium gifting""]",useCases,
brazil-nuts,Brazil Nuts,custom,benefits,list.single_line_text_field,"[""Naturally satisfying texture"",""Family serving value"",""Premium pantry appeal""]",benefits,
brazil-nuts,Brazil Nuts,custom,usage,multi_line_text_field,"Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.",usage,
brazil-nuts,Brazil Nuts,custom,precautions,multi_line_text_field,"Contains tree nuts and may not suit customers with nut allergies. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
brazil-nuts,Brazil Nuts,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
brazil-nuts,Brazil Nuts,custom,faqs,json,"[{""q"":""What is Brazil Nuts?"",""a"":""Brazil Nuts is a Morganics nuts product selected for practical pantry, kitchen, snacking, gifting or traditional-use routines depending on the ingredient.""},{""q"":""How can I use Brazil Nuts?"",""a"":""Snack directly, add to desserts, breakfast bowls, trail mixes, kheer, halwa or gift boxes.""},{""q"":""How should I store Brazil Nuts?"",""a"":""Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive nuts, dried fruits or opened packs in hot/humid weather if needed.""},{""q"":""Is Brazil Nuts a medicine?"",""a"":""No. Morganics product content is for food, pantry and ingredient education only. It does not diagnose, cure, treat or prevent any disease.""}]",faqs,
brazil-nuts,Brazil Nuts,custom,keywords,multi_line_text_field,"Brazil Nuts, برازیل نٹس, Morganics Brazil Nuts, Brazil Nuts Pakistan, buy Brazil Nuts online, Brazil Nuts price in Pakistan, Nuts, Ajwa Dates, Honey, Daliya Oats, Mixed Dried Fruits",keywords,
brazil-nuts,Brazil Nuts,custom,aliases,list.single_line_text_field,"[""Brazil Nuts"",""برازیل نٹس""]",aliases,
brazil-nuts,Brazil Nuts,custom,pairing_ideas,list.single_line_text_field,"[""Ajwa Dates"",""Honey"",""Daliya Oats"",""Mixed Dried Fruits""]",pairingIdeas,
brazil-nuts,Brazil Nuts,custom,source_id,single_line_text_field,brazil-nuts,id,
brazil-nuts,Brazil Nuts,custom,source_sku,single_line_text_field,BRA-200,sku,
brazil-nuts,Brazil Nuts,custom,status_note,multi_line_text_field,Client said keep this off for now.,statusNote,
dried-banana,Dried Banana,custom,urdu_name,single_line_text_field,خشک کیلا,urduName/urduTitle,
dried-banana,Dried Banana,custom,urdu_title,single_line_text_field,خشک کیلا,urduTitle,
dried-banana,Dried Banana,custom,short_description,multi_line_text_field,"Dried Banana is a Morganics dry fruits item for tea-time, Ramadan tables, lunch boxes, breakfast bowls and gift trays, packed for freshness, clear storage care and practical Pakistani ecommerce use.",shortDescription,
dried-banana,Dried Banana,custom,use_cases,list.single_line_text_field,"[""Tea-time serving"",""Ramadan tables"",""Lunch boxes"",""Breakfast bowls"",""Gift trays""]",useCases,
dried-banana,Dried Banana,custom,benefits,list.single_line_text_field,"[""Natural sweetness"",""Familiar Pakistani dry-fruit routine"",""Easy serving""]",benefits,
dried-banana,Dried Banana,custom,usage,multi_line_text_field,"Eat as a snack, pair with nuts, add to breakfast, serve at tea-time, or use in desserts and gift boxes.",usage,
dried-banana,Dried Banana,custom,precautions,multi_line_text_field,"Use sensible portions, especially if managing sugar intake or specific dietary advice. This product is not a medicine and does not diagnose, cure, treat or prevent any disease.",precautions,
dried-banana,Dried Banana,custom,storage,multi_line_text_field,"Keep sealed in a cool, dry place away from sunlight, heat and moisture. Use a clean, dry spoon or scoop. Refrigerate sensitive opened packs in hot or humid weather if needed.",storage,
